module,metric,value,unit,source,source_url,date_accessed,confidence,notes
Revenue_Quality,professional_services_revenue_pct,0.05,ratio,"Bessemer 2025; KeyBanc 2025","https://www.bvp.com","2026-07-14",Medium,"5% of revenue from professional services (implementation, training)"
Revenue_Quality,marketplace_revenue_pct,0.03,ratio,"AWS Marketplace 2025; Azure Marketplace 2025; GCP Marketplace 2025","https://aws.amazon.com","2026-07-14",Low,"3% of cloud revenue from marketplace/ISV transactions"
Revenue_Quality,one_time_pilot_revenue_pct_ai_startups,0.40,ratio,"Sacra Lambda IPO 2025; CoreWeave S-1 2025; Sacra CoreWeave 2026","https://sacra.com","2026-07-14",Medium,"40% of neocloud revenue from pilots/short-term (vs 10% hyperscalers)"
Revenue_Quality,churn_rate_logo_annual_hyperscalers,0.02,ratio,"Flexera State of Cloud 2025; KeyBanc 2025","https://www.flexera.com","2026-07-14",High,"Logo churn ~2% annually (extremely sticky)"
Revenue_Quality,churn_rate_revenue_annual_hyperscalers,0.05,ratio,"Flexera State of Cloud 2025; KeyBanc 2025","https://www.flexera.com","2026-07-14",High,"Revenue churn ~5% (downgrades > cancellations)"
Revenue_Quality,ai_inference_revenue_recurring_pct,0.70,ratio,"Together AI 2026; Fireworks AI 2026; Anyscale 2026 investor decks","https://www.together.ai","2026-07-14",Medium,"70% of inference revenue recurring (subscription/reserved)"
Revenue_Quality,ai_training_revenue_one_time_pct,0.60,ratio,"CoreWeave S-1 2025; Lambda Labs Sacra 2025","https://sacra.com","2026-07-14",Medium,"60% of training revenue project-based/one-time"
Revenue_Quality,neocloud_revenue_quality_score,45,points,"Sacra CoreWeave 2026; Sacra Lambda 2025; Sacra Crusoe 2025","https://sacra.com","2026-07-14",Low,"Weighted quality: CoreWeave 70, Lambda 40, Crusoe 30 (avg ~45/100)"
Revenue_Quality,hyperscaler_revenue_quality_score,85,points,"KeyBanc 2025; ICONIQ 2025; Bessemer 2025","https://www.keybanc.com","2026-07-14",High,"Weighted quality: AWS 90, Azure 88, GCP 85, Meta internal 80"
Revenue_Quality,colocation_revenue_quality_score,75,points,"Equinix/Digital Realty/QTS 10-Ks 2025; KeyBanc 2025","https://www.equinix.com","2026-07-14",Medium,"Weighted quality: Equinix 80, Digital Realty 75, Vantage 70"
Revenue_Quality,contracted_backlog_visibility_years,2.5,count,"Company 10-Ks 2025; RPO disclosures 2025","https://www.sec.gov","2026-07-14",High,"Weighted avg RPO/contract backlog visibility: 2.5 years"
Revenue_Quality,revenue_at_risk_2026_2027_contract_renewal_pct,0.30,ratio,"DCMap.us pipeline 2026; KeyBanc 2025; Flexera 2025","https://dcmap.us","2026-07-14",High,"30% of enterprise contracts up for renewal 2026-2027 (renewal cliff)"
Revenue_Quality,renewal_rate_expected_2026_2027,0.85,ratio,"KeyBanc 2025; Flexera 2025; historical renewal rates","https://www.keybanc.com","2026-07-14",High,"Expected 85% renewal rate (vs 95% historical) due to optimization"
