scenario,year,sector,actual_revenue_bn,reported_revenue_bn,revenue_growth,ebit_margin,ebit_bn,tax_bn,nopat_bn,capex_bn,depreciation_bn,fcf_bn,invested_capital_bn,roic,ev_sales_multiple,multiple_based_value_bn,quality_score,quality_low
baseline_gradual_deflation,2032,hyperscaler_cloud_ai,270.28655232447727,275.76064343207315,-0.022183448951895057,0.2681869179340275,73.95539704955202,14.791079409910404,59.16431763964162,262.559663701355,167.90227853085418,-35.399225969014736,934.1687778247717,0.07047470487873031,5.344759110499373,1473.874211300742,0.8025000000000001,0.1
baseline_gradual_deflation,2033,hyperscaler_cloud_ai,262.1731639784456,268.5139877234718,-0.02627878880180512,0.2683250083067034,72.04901798636664,14.409803597273328,57.63921438909331,311.84448341664023,186.83375556495434,-67.26281362696356,1059.1795056764577,0.06170107132386422,5.02102484438162,1348.2154034235334,0.8025000000000001,0.1
baseline_gradual_deflation,2034,hyperscaler_cloud_ai,253.99850785041966,260.772398457844,-0.028831232708816823,0.26843396718729906,70.00016945098618,14.000033890197237,56.00013556078894,373.79807222294426,211.83590113529152,-105.8459116878794,1221.1416767641103,0.05287124161737229,4.720324277962766,1230.9302834631414,0.8025000000000001,0.1
baseline_gradual_deflation,2035,hyperscaler_cloud_ai,245.90575972107783,252.84352446490206,-0.03040534212912005,0.2685202564781629,67.89360803815816,13.578721607631634,54.31488643052653,451.76096244816785,244.22833535282206,-153.09880755492512,1428.6743038594561,0.044478775447624505,4.445308366154255,1123.9674346317572,0.8025000000000001,0.1
baseline_gradual_deflation,2036,hyperscaler_cloud_ai,238.02654992948445,244.94113804601267,-0.03125405895054412,0.2685889604489052,65.78848563895032,13.157697127790065,52.630788511160254,549.8906760986946,285.73486077189125,-211.40649101935978,1692.8301191862593,0.03683889908916409,4.197360791263528,1028.1063290018008,0.8025000000000001,0.1
baseline_gradual_deflation,2037,hyperscaler_cloud_ai,230.47198954974877,237.22425884800526,-0.03150503528957138,0.26864406049581085,63.728888145037416,12.745777629007485,50.98311051602993,673.3874829370354,338.56602383725186,-283.72259539578357,2027.6515782860426,0.0301170861377026,3.976173466694977,943.2448036878196,0.8025000000000001,0.1
baseline_gradual_deflation,2038,hyperscaler_cloud_ai,223.32731754212566,229.81255681820278,-0.03124344055618411,0.2686886612405851,61.7480282277588,12.349605645551762,49.39842258220704,828.7708729018614,405.5303156572085,-373.73095913199876,2450.892135530695,0.024362382132714893,3.7800270310978523,868.6976768585175,0.8025000000000001,0.1
baseline_gradual_deflation,2039,hyperscaler_cloud_ai,216.65044263934598,222.79276258947914,-0.03054573834395291,0.2687251738620371,59.87002386206134,11.974004772412268,47.89601908964907,1024.2245478689217,490.17842710613905,-486.04480475970274,2984.9382562934775,0.019542279480723894,3.6063019295060714,803.4579696064267,0.8025000000000001,0.1
baseline_gradual_deflation,2040,hyperscaler_cloud_ai,210.4735518420126,216.22251685749697,-0.029490391230026614,0.26875546316079696,58.11098266382982,11.622196532765965,46.48878613106386,1270.0297151408724,596.9876512586955,-626.4547240651334,3657.980320175655,0.015574454859508863,3.451976220312606,746.3949864882211,0.8025000000000001,0.1
baseline_gradual_deflation,2041,hyperscaler_cloud_ai,204.80658569732094,210.1340202387364,-0.02815847631064816,0.2687809646132732,56.48002465783265,11.29600493156653,45.18401972626612,1579.1103446729499,731.596064035131,-802.2389334622713,4505.494600813474,0.012352176822016473,3.3140067451768247,696.3855604622959,0.8025000000000001,0.1
baseline_gradual_deflation,2042,hyperscaler_cloud_ai,199.64150084776838,204.5380098968868,-0.02663067282247733,0.2688027770396206,54.98038507044057,10.996077014088115,43.984308056352454,1967.7196607199387,901.0989201626948,-1022.5524923457638,5572.115341370718,0.009762370605973208,3.189572977619343,652.3889092631479,0.8025000000000001,0.1
baseline_gradual_deflation,2043,hyperscaler_cloud_ai,194.95656554547273,199.42790624279928,-0.024983638281528497,0.268821735738797,53.61055591094337,10.722111182188675,42.88844472875469,2456.3045668100845,1114.4230682741436,-1298.9164022523748,6913.996839906658,0.007696977198286837,3.0762035393708254,613.4808310334123,0.8025000000000001,0.1
baseline_gradual_deflation,2044,hyperscaler_cloud_ai,190.72026556253456,194.78383121332476,-0.023286986846366764,0.26883847015926715,52.365387195151136,10.473077439030227,41.89230975612091,3070.5942279309984,1382.7993679813317,-1645.8328890681037,8601.791699856325,0.006059058273547963,2.971818633660183,578.8622191354784,0.8025000000000001,0.1
baseline_gradual_deflation,2045,hyperscaler_cloud_ai,186.89464699702705,190.576266297966,-0.021601202159078126,0.26885344943910783,51.23708657543415,10.24741731508683,40.98966926034732,3842.9710997937414,1720.358339971265,-2081.5599770883987,10724.404459678803,0.004765247833312677,2.874720169982065,547.853436646636,0.8025000000000001,0.1
baseline_gradual_deflation,2046,hyperscaler_cloud_ai,183.43807396292672,186.76923038594504,-0.019976442953650086,0.2688670184917277,50.21608611986364,10.043217223972729,40.172868895890915,4814.1979177551075,2144.8808919357607,-2629.0870513847754,13393.72148549815,0.003745930046459111,2.7835540644248153,519.882250350292,0.8025000000000001,0.1
baseline_gradual_deflation,2026,ai_semiconductors,180.0,180.0,0.0,0.35,62.99999999999999,12.6,50.39999999999999,16.2,60.0,94.19999999999999,360.0,0.13999999999999999,14.0,2520.0,0.735,0.1
baseline_gradual_deflation,2027,ai_semiconductors,279.0,279.0,0.55,0.33520935505,93.52341005894999,18.70468201179,74.81872804716,27.96451875,60.0,103.88420929716,327.96451875,0.20782980013099997,23.109778335638957,6447.628155643269,0.735,0.1
baseline_gradual_deflation,2028,ai_semiconductors,401.1217687364717,401.1217687364717,0.4377124327472104,0.33543640166637545,134.5508427350141,26.910168547002822,107.64067418801127,40.44711355054213,54.66075312500001,118.190660700375,313.75087917554214,0.32820829094034815,26.344623490754454,10567.401971307829,0.735,0.1
baseline_gradual_deflation,2029,ai_semiconductors,568.5443884828795,568.5443884828795,0.4173860228872317,0.335615995385413,190.81259086147253,38.162518172294504,152.65007268917802,57.55801252903552,52.29181319592369,142.36119476367395,319.017078508654,0.48653273288127113,32.23120427607705,18324.870325208998,0.735,0.1
baseline_gradual_deflation,2030,ai_semiconductors,797.5838729173646,797.5838729173646,0.4028524229139976,0.33575760963720663,267.79485465591995,53.55897093118399,214.23588372473597,80.97470269793544,53.169513084775666,179.55950957854162,346.82226812181375,0.6715498891979365,31.307438677583008,24970.308191589553,0.735,0.1
baseline_gradual_deflation,2031,ai_semiconductors,1083.858917560339,1083.858917560339,0.35892782485163743,0.33586907725335313,364.0346945138092,72.80693890276184,291.22775561104737,110.27248368441236,57.80371135363563,230.1707319409814,399.2910404525905,0.8397031632027733,29.39504843889324,31860.08538261256,0.735,0.1
baseline_gradual_deflation,2032,ai_semiconductors,1430.5909478150536,1430.5909478150536,0.3199051321505706,0.3359567714670137,480.61671611788046,96.1233432235761,384.49337289430434,145.78913917358577,66.54850674209841,294.85077955517556,478.5316728840778,0.9629401462614507,27.675256126104973,39591.97089246888,0.735,0.1
baseline_gradual_deflation,2033,ai_semiconductors,1838.2972486553117,1838.2972486553117,0.2849915284749629,0.3360258166533517,617.7153342310106,123.54306684620212,494.1722673848085,187.58444699590964,79.75527881401297,374.1119101777041,586.3608410659745,1.032684554413015,26.118409032195945,48013.399463139845,0.735,0.1
baseline_gradual_deflation,2034,ai_semiconductors,2304.622977748917,2304.622977748917,0.25367264702959,0.33608029609364953,774.5383727460843,154.90767454921686,619.6306981968675,235.42247495654678,97.72680684432908,467.9452582118416,724.0565091781922,1.056739561718361,24.70324315083313,56931.66179032859,0.735,0.1
baseline_gradual_deflation,2035,ai_semiconductors,2824.4378401910676,2824.4378401910676,0.225553102377678,0.33612344073908146,949.3597649986815,189.87195299973632,759.4878119989452,288.7811164230355,120.67608486303203,575.7883345656774,892.1615407381958,1.0489344441650938,23.41268095953304,66127.66204242603,0.735,0.1
baseline_gradual_deflation,2036,ai_semiconductors,3390.166721923334,3390.166721923334,0.200297869431602,0.33615779272445256,1139.630962209641,227.9261924419282,911.7047697677128,346.88577071802854,148.69359012303264,696.5407227207489,1090.3537213331915,1.0219054825131182,22.232228454970855,75370.9610622392,0.735,0.1
baseline_gradual_deflation,2037,ai_semiconductors,3992.294746760194,3992.294746760194,0.1776101514250179,0.3361853427479054,1342.150977790238,268.4301955580476,1073.7207822321902,408.76107838390936,181.7256202221986,828.6214833253737,1317.3891794949022,0.9847453731980995,21.149295846789443,84434.22270681467,0.735,0.1
baseline_gradual_deflation,2038,ai_semiconductors,4619.975437221392,4619.975437221392,0.15722303343724064,0.33620764312029255,1553.2710530218474,310.6542106043695,1242.616842417478,473.29338366614553,219.56486324915036,970.057901286647,1571.1176999118973,0.9432420288239406,20.152863369887402,93105.73375855853,0.735,0.1
baseline_gradual_deflation,2039,ai_semiconductors,5261.672001164321,5261.672001164321,0.1388960986184089,0.3362258994310185,1769.1104011024809,353.8220802204962,1415.2883208819846,539.2967160318374,261.85294998531623,1118.5936579171755,1848.5614659584185,0.9008162284476516,19.23327536932572,101199.18650146452,0.735,0.1
baseline_gradual_deflation,2040,ai_semiconductors,5905.771688792716,5905.771688792716,0.12241350040174814,0.33624104408039845,1985.762838740121,397.15256774802424,1588.6102709920967,605.5760919771319,308.0935776597364,1271.8047660458494,2146.0439802758137,0.8593764936934106,18.38208070515824,108560.37180962639,0.735,0.1
baseline_gradual_deflation,2041,ai_semiconductors,6541.127723598703,6541.127723598703,0.10758222096727699,0.3362537948066366,2199.47901937496,439.895803874992,1759.583215499968,670.9834309469852,357.67399671263564,1427.2131002214387,2459.3534145101635,0.8199194572302395,17.591891403516197,115070.80857007748,0.735,0.1
baseline_gradual_deflation,2042,ai_semiconductors,7157.4994265205605,7157.4994265205605,0.09423018919171189,0.33626470101981026,2406.8144047083997,481.36288094168,1925.4515237667197,734.463036547446,409.89223575169393,1582.389571883312,2783.9242153059154,0.7829096511329249,16.85625244785889,120648.61722883579,0.735,0.1
baseline_gradual_deflation,2043,ai_semiconductors,7745.876524644051,7745.876524644051,0.08220428156003567,0.3362741803693985,2604.738279567243,520.9476559134486,2083.7906236537942,795.0851782177443,463.98736921765254,1735.0415017099979,3115.022024306007,0.7485083869011908,16.169522499688863,125247.12474504375,0.735,0.1
baseline_gradual_deflation,2044,ai_semiconductors,8298.686690209981,8298.686690209981,0.07136831626570928,0.33628254757963355,2790.70350174901,558.1407003498019,2232.5628013992077,852.0676559173098,519.1703373843345,1883.0811778992543,3447.9193428389826,0.7167085124852683,15.526766586102447,128851.77121008544,0.735,0.1
baseline_gradual_deflation,2045,ai_semiconductors,8809.895230740327,8809.895230740327,0.06160113757920538,0.3362900372195539,2962.679995046035,592.535999009207,2370.143996036828,904.786251441612,574.6532238064971,2024.6747121858025,3778.0523704740976,0.6874128308596903,14.923661225678911,131475.89185729297,0.735,0.1
baseline_gradual_deflation,2046,ai_semiconductors,9275.012327899076,9275.012327899076,0.05279484999274664,0.33629682174586384,3119.1571675261653,623.8314335052331,2495.325734020932,952.7756413834326,629.6753950790163,2158.271974801753,4101.152616778514,0.6604793923774541,14.356411652470335,133155.8950610563,0.735,0.1
baseline_gradual_deflation,2026,networking_storage_infra,100.0,100.0,0.0,0.22,22.0,4.4,17.6,6.0,25.714285714285715,37.31428571428572,180.0,0.09777777777777778,5.0,500.0,0.6925,0.15
baseline_gradual_deflation,2027,networking_storage_infra,155.0,155.0,0.55,0.20816748404,32.2659600262,6.45319200524,25.81276802096,10.25150625,25.714285714285715,39.90054748524572,164.53722053571428,0.1434042667831111,6.72087448339627,1041.7355449264219,0.6925,0.15
baseline_gradual_deflation,2028,networking_storage_infra,209.39221103291723,209.39221103291723,0.3509174905349499,0.20834912133310038,43.62668318270343,8.725336636540687,34.90134654616274,13.924791425900029,23.505317219387756,43.12206706382754,154.95669474222655,0.2121182455406015,6.646166447411664,1391.655487316317,0.6925,0.15
baseline_gradual_deflation,2029,networking_storage_infra,279.48291225752916,279.48291225752916,0.33473404229727244,0.20849279630833042,58.27017389696801,11.654034779393603,46.616139117574406,18.653388271348142,22.136670677460934,48.347153993071906,151.47341233611377,0.3008333340816365,7.620844939924675,2129.895937673203,0.6925,0.15
baseline_gradual_deflation,2030,networking_storage_infra,369.8264296979714,369.8264296979714,0.32325238316250005,0.20860608770976533,77.14804463096438,15.429608926192877,61.7184357047715,24.746935543239754,21.63905890515911,56.3519711306798,154.5812889741944,0.407453920479593,8.776334456010566,3245.7204377016756,0.6925,0.15
baseline_gradual_deflation,2031,networking_storage_infra,476.5854640978439,476.5854640978439,0.2886733500552141,0.20869526180268252,99.46112820125248,19.892225640250498,79.56890256100198,31.952374574524885,22.08304128202777,67.03059340850805,164.4506222666915,0.514738252533818,9.400174859669946,4479.986698096685,0.6925,0.15
baseline_gradual_deflation,2032,networking_storage_infra,599.5435753320944,599.5435753320944,0.25799803077713457,0.208765417173611,125.16396461796296,25.032792923592595,100.13117169437037,40.25635336567348,23.492946038098786,80.29381158593942,181.2140295942662,0.6088828994029981,8.888729734776804,5329.180805348785,0.6925,0.15
